,Unnamed: 0,Unnamed: 0.1,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TEAM2_MODEL,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
356,356,356,418,2013,Chennai,CSK,CSK,1,KKR,-0.998080586087839,-0.7681031092343712,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,CSK,14,0,1,0,1,0.6091954022988506,0.4875
357,357,357,419,2013,Raipur,Raipur,DD,1,RPS,0.7284930835932669,-0.23079928548792414,-0.20157971029395,-0.32349040692508824,0,RPS,field,normal,DD,15,0,1,0,2,0.4878048780487805,0.2702702702702703
358,358,358,420,2013,Jaipur,RR,RCB,1,RR,-0.7303387411093545,-0.6338957203652971,0.9724475416615118,-0.060997535020340186,0,RR,field,normal,RR,0,0,0,0,0,0.5119047619047619,0.5375
359,359,359,421,2013,Mumbai,MI,MI,1,KXIP,0.02800610871722138,0.6050517013971918,0.19945091814155227,0.5985199684160369,0,MI,bat,normal,MI,4,1,1,1,1,0.5714285714285714,0.4938271604938271
360,360,360,422,2013,Pune,RPS,CSK,1,RPS,-0.998080586087839,-0.7681031092343712,-0.20157971029395,-0.32349040692508824,0,CSK,bat,normal,CSK,37,1,1,1,0,0.6136363636363636,0.2631578947368421
361,361,361,423,2013,Hyderabad,SRH,MI,1,SRH,0.02800610871722138,0.6050517013971918,-1.5085286420768553,-2.004721887068238,0,MI,bat,normal,SRH,0,1,0,1,0,0.5764705882352941,0.40963855421686746
362,362,362,424,2013,Raipur,Raipur,KKR,1,DD,0.7391244513804969,0.33927503210195026,0.7005506846031555,-0.12986433869878544,0,KKR,bat,normal,DD,0,1,0,1,2,0.4814814814814815,0.4939759036144578
363,363,363,425,2013,Chennai,CSK,CSK,1,KXIP,-0.998080586087839,-0.7681031092343712,0.19945091814155227,0.5985199684160369,0,CSK,bat,normal,CSK,15,1,1,1,1,0.6179775280898876,0.4878048780487805
364,364,364,426,2013,Pune,RPS,RCB,1,RPS,-0.7303387411093545,-0.6338957203652971,-0.20157971029395,-0.32349040692508824,0,RCB,bat,normal,RCB,17,1,1,1,0,0.5058823529411764,0.2564102564102564
365,365,365,427,2013,Kolkata,KKR,RR,1,KKR,1.0227841749879152,-0.1595519711321767,0.7103730529048276,0.42116269251756433,0,RR,bat,normal,KKR,0,1,0,1,0,0.5432098765432098,0.47560975609756106
366,366,366,428,2013,Hyderabad,SRH,DD,1,SRH,0.7284930835932669,-0.23079928548792414,-1.5085286420768553,-2.004721887068238,0,DD,bat,normal,SRH,0,1,0,1,0,0.5,0.4166666666666667
367,367,367,429,2013,Bangalore,RCB,RCB,1,KXIP,-0.7303387411093545,-0.6338957203652971,0.19945091814155227,0.5985199684160369,0,KXIP,field,normal,KXIP,0,0,0,0,1,0.5116279069767442,0.4819277108433735
368,368,368,430,2013,Mumbai,MI,MI,1,CSK,0.02800610871722138,0.6050517013971918,-0.8946384597276423,-0.6492158017008373,0,MI,bat,normal,MI,60,1,1,1,1,0.5697674418604651,0.6222222222222222
369,369,369,431,2013,Jaipur,RR,RPS,1,RR,-0.24793945544698046,-0.43111840316906935,0.9724475416615118,-0.060997535020340186,0,RPS,bat,normal,RR,0,1,0,1,0,0.25,0.5365853658536586
370,370,370,432,2013,Bangalore,RCB,SRH,1,RCB,-1.6625325908465203,-2.170464813521329,-0.6472705703101801,-0.5194925414626397,0,SRH,bat,normal,RCB,0,1,0,1,0,0.4235294117647059,0.5057471264367817
371,371,371,433,2013,Jaipur,RR,DD,1,RR,0.7284930835932669,-0.23079928548792414,0.9724475416615118,-0.060997535020340186,0,DD,bat,normal,RR,0,1,0,1,0,0.4941176470588236,0.5421686746987951
372,372,372,434,2013,Mumbai,MI,MI,1,KKR,0.02800610871722138,0.6050517013971918,0.7103730529048276,0.42116269251756433,0,MI,bat,normal,MI,65,1,1,1,1,0.5747126436781609,0.4819277108433735
373,373,373,435,2013,Hyderabad,SRH,CSK,1,SRH,-0.998080586087839,-0.7681031092343712,-1.5085286420768553,-2.004721887068238,0,SRH,field,normal,CSK,77,0,1,0,0,0.6153846153846154,0.4186046511627907
374,374,374,436,2013,Chandigarh,KXIP,KXIP,1,RR,0.18612124904889898,0.5227629960303901,0.9724475416615118,-0.060997535020340186,0,RR,field,normal,RR,0,0,0,0,1,0.4880952380952381,0.5476190476190477
375,375,375,437,2013,Pune,RPS,KKR,1,RPS,0.7391244513804969,0.33927503210195026,-0.20157971029395,-0.32349040692508824,0,KKR,bat,normal,KKR,46,1,1,1,0,0.4761904761904762,0.24390243902439024
376,376,376,438,2013,Delhi,DD,RCB,1,DD,-0.7303387411093545,-0.6338957203652971,0.7005506846031555,-0.12986433869878544,0,DD,field,normal,RCB,4,0,1,0,0,0.5113636363636364,0.4883720930232558
377,377,377,439,2013,Pune,RPS,RPS,1,MI,-0.24793945544698046,-0.43111840316906935,0.053367632012198817,0.6780592488603925,0,RPS,bat,normal,MI,0,1,0,1,1,0.2380952380952381,0.5795454545454546
378,378,378,440,2013,Chandigarh,KXIP,SRH,1,KXIP,-1.6625325908465203,-2.170464813521329,0.19945091814155227,0.5985199684160369,0,KXIP,field,normal,SRH,30,0,1,0,0,0.4137931034482759,0.4823529411764706
379,379,379,441,2013,Ranchi,Ranchi,RCB,1,KKR,-0.7303387411093545,-0.6338957203652971,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,KKR,0,0,0,0,2,0.5168539325842697,0.4823529411764706
380,380,380,442,2013,Jaipur,RR,CSK,1,RR,-0.998080586087839,-0.7681031092343712,0.9724475416615118,-0.060997535020340186,0,RR,field,normal,RR,0,0,0,0,0,0.6195652173913043,0.5529411764705883
381,381,381,443,2013,Delhi,DD,DD,1,KXIP,0.7284930835932669,-0.23079928548792414,0.19945091814155227,0.5985199684160369,0,KXIP,field,normal,KXIP,0,0,0,0,1,0.4827586206896552,0.4767441860465117
382,382,382,444,2013,Mumbai,MI,SRH,1,MI,-1.6625325908465203,-2.170464813521329,0.053367632012198817,0.6780592488603925,0,SRH,bat,normal,MI,0,1,0,1,0,0.4204545454545455,0.5842696629213483
383,383,383,445,2013,Ranchi,Ranchi,RPS,1,KKR,-0.24793945544698046,-0.43111840316906935,0.7103730529048276,0.42116269251756433,0,KKR,field,normal,RPS,7,0,1,0,2,0.2325581395348837,0.4883720930232558
384,384,384,446,2013,Chennai,CSK,CSK,1,DD,-0.998080586087839,-0.7681031092343712,0.7005506846031555,-0.12986433869878544,0,CSK,bat,normal,CSK,33,1,1,1,1,0.6129032258064516,0.4772727272727273
385,385,385,447,2013,Mumbai,MI,MI,1,RR,0.02800610871722138,0.6050517013971918,0.9724475416615118,-0.060997535020340186,0,RR,field,normal,MI,14,0,1,0,1,0.5888888888888889,0.5581395348837209
386,386,386,448,2013,Chandigarh,KXIP,RCB,1,KXIP,-0.7303387411093545,-0.6338957203652971,0.19945091814155227,0.5985199684160369,0,KXIP,field,normal,KXIP,0,0,0,0,0,0.5111111111111111,0.4827586206896552
387,387,387,449,2013,Hyderabad,SRH,SRH,1,RR,-1.6625325908465203,-2.170464813521329,0.9724475416615118,-0.060997535020340186,0,SRH,bat,normal,SRH,23,1,1,1,1,0.4157303370786517,0.5517241379310345
388,388,388,450,2013,Dharamsala,Dharamsala,KXIP,1,MI,0.18612124904889898,0.5227629960303901,0.053367632012198817,0.6780592488603925,0,MI,field,normal,KXIP,50,0,1,0,2,0.4886363636363637,0.5934065934065934
389,389,389,451,2013,Pune,RPS,RPS,1,DD,-0.24793945544698046,-0.43111840316906935,0.7005506846031555,-0.12986433869878544,0,RPS,bat,normal,RPS,38,1,1,1,1,0.25,0.4719101123595506
390,390,390,452,2013,Bangalore,RCB,RCB,1,CSK,-0.7303387411093545,-0.6338957203652971,-0.8946384597276423,-0.6492158017008373,0,CSK,field,normal,RCB,24,0,1,0,1,0.5054945054945055,0.6170212765957447
391,391,391,453,2013,Hyderabad,SRH,KKR,1,SRH,0.7391244513804969,0.33927503210195026,-1.5085286420768553,-2.004721887068238,0,KKR,bat,normal,SRH,0,1,0,1,0,0.4827586206896552,0.4222222222222222
392,392,392,454,2013,Delhi,DD,CSK,1,MI,-0.998080586087839,-0.7681031092343712,0.053367632012198817,0.6780592488603925,0,CSK,bat,normal,CSK,48,1,1,1,2,0.6105263157894737,0.5869565217391305
393,393,393,455,2013,Delhi,DD,SRH,1,RR,-1.6625325908465203,-2.170464813521329,0.9724475416615118,-0.060997535020340186,0,SRH,bat,normal,RR,0,1,0,1,2,0.42857142857142855,0.5454545454545454
394,394,394,456,2013,Kolkata,KKR,RR,1,MI,1.0227841749879152,-0.1595519711321767,0.053367632012198817,0.6780592488603925,0,RR,bat,normal,MI,0,1,0,1,2,0.5505617977528089,0.5806451612903226
395,395,395,457,2013,Kolkata,KKR,MI,1,CSK,0.02800610871722138,0.6050517013971918,-0.8946384597276423,-0.6492158017008373,0,MI,bat,normal,MI,23,1,1,1,2,0.5851063829787234,0.6145833333333334
396,396,396,458,2014,Abu Dhabi,Abu Dhabi,KKR,1,MI,-1.465462597500416,-0.8995947789366905,-0.3625946301992514,-0.13639209523716664,0,KKR,bat,normal,KKR,41,1,1,1,2,0.4772727272727273,0.5894736842105263
397,397,397,459,2014,Sharjah,Sharjah,DD,1,RCB,0.7724495808458828,0.41258859837765227,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,RCB,0,0,0,0,2,0.4666666666666667,0.5108695652173914
398,398,398,460,2014,Abu Dhabi,Abu Dhabi,CSK,1,KXIP,0.1900540937300693,1.0455577423026272,0.028557937937746004,0.5203640427787263,0,CSK,bat,normal,KXIP,0,1,0,1,2,0.6082474226804123,0.4943820224719101
399,399,399,461,2014,Abu Dhabi,Abu Dhabi,SRH,1,RR,-0.4993452010632933,-1.2554764921433663,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,RR,0,0,0,0,2,0.4239130434782609,0.5444444444444444
400,400,400,462,2014,Dubai,Dubai,MI,1,RCB,-0.42221604335024876,-0.23755268621637116,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,RCB,0,0,0,0,2,0.5833333333333334,0.5161290322580645
401,401,401,463,2014,Dubai,Dubai,KKR,1,DD,-1.465462597500416,-0.8995947789366905,0.7411622892346162,0.49202671063992837,0,KKR,bat,normal,DD,0,1,0,1,2,0.4831460674157304,0.4615384615384616
402,402,402,464,2014,Sharjah,Sharjah,RR,1,KXIP,0.13745823982966948,-0.3130405899023997,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KXIP,0,0,0,0,2,0.5494505494505495,0.5
403,403,403,465,2014,Abu Dhabi,Abu Dhabi,CSK,1,DD,0.1900540937300693,1.0455577423026272,0.7411622892346162,0.49202671063992837,0,CSK,bat,normal,CSK,93,1,1,1,2,0.6020408163265306,0.4673913043478261
404,404,404,466,2014,Sharjah,Sharjah,KXIP,1,SRH,0.0011530144029645423,0.4419054637330293,-0.43385460436412504,-1.1203050965380388,0,SRH,field,normal,KXIP,72,0,1,0,2,0.5054945054945055,0.41935483870967744
405,405,405,467,2014,Dubai,Dubai,CSK,1,RR,0.1900540937300693,1.0455577423026272,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,CSK,7,0,1,0,2,0.6060606060606061,0.5434782608695652
406,406,406,468,2014,Sharjah,Sharjah,KKR,1,RCB,-1.465462597500416,-0.8995947789366905,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,KKR,2,0,1,0,2,0.4777777777777778,0.5212765957446809
407,407,407,469,2014,Dubai,Dubai,SRH,1,DD,-0.4993452010632933,-1.2554764921433663,0.7411622892346162,0.49202671063992837,0,SRH,bat,normal,SRH,4,1,1,1,2,0.4148936170212766,0.4623655913978494
408,408,408,470,2014,Dubai,Dubai,MI,1,CSK,-0.42221604335024876,-0.23755268621637116,0.20308449095220493,1.1038471303057316,0,MI,bat,normal,CSK,0,1,0,1,2,0.5773195876288659,0.61
409,409,409,471,2014,Abu Dhabi,Abu Dhabi,RCB,1,RR,0.0483348331404238,0.7213366204287833,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,RR,0,0,0,0,2,0.5157894736842106,0.5376344086021505
410,410,410,472,2014,Abu Dhabi,Abu Dhabi,KXIP,1,KKR,0.0011530144029645423,0.4419054637330293,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KXIP,23,0,1,0,2,0.5108695652173914,0.4835164835164835
411,411,411,473,2014,Sharjah,Sharjah,MI,1,DD,-0.42221604335024876,-0.23755268621637116,0.7411622892346162,0.49202671063992837,0,MI,bat,normal,DD,0,1,0,1,2,0.5714285714285714,0.4574468085106383
412,412,412,474,2014,Sharjah,Sharjah,SRH,1,CSK,-0.4993452010632933,-1.2554764921433663,0.20308449095220493,1.1038471303057316,0,SRH,bat,normal,CSK,0,1,0,1,2,0.42105263157894735,0.6138613861386139
413,413,413,475,2014,Dubai,Dubai,RCB,1,KXIP,0.0483348331404238,0.7213366204287833,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KXIP,0,0,0,0,2,0.5104166666666666,0.5161290322580645
414,414,414,476,2014,Abu Dhabi,Abu Dhabi,RR,1,KKR,0.13745823982966948,-0.3130405899023997,-1.3264547928230843,-0.7763140802061252,0,RR,bat,tie,RR,0,1,1,1,2,0.5425531914893617,0.4782608695652174
415,415,415,477,2014,Dubai,Dubai,SRH,1,MI,-0.4993452010632933,-1.2554764921433663,-0.3625946301992514,-0.13639209523716664,0,MI,field,normal,SRH,15,0,1,0,2,0.4166666666666667,0.5656565656565656
416,416,416,478,2014,Ranchi,Ranchi,CSK,1,KKR,0.1900540937300693,1.0455577423026272,-1.3264547928230843,-0.7763140802061252,0,CSK,bat,normal,CSK,34,1,1,1,2,0.6176470588235294,0.4731182795698925
417,417,417,479,2014,Mumbai,MI,KXIP,1,MI,0.0011530144029645423,0.4419054637330293,-0.3625946301992514,-0.13639209523716664,0,KXIP,bat,normal,MI,0,1,0,1,0,0.5212765957446809,0.56
418,418,418,480,2014,Delhi,DD,DD,1,RR,0.7724495808458828,0.41258859837765227,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,RR,0,0,0,0,1,0.4631578947368421,0.5473684210526316
419,419,419,481,2014,Bangalore,RCB,SRH,1,RCB,-0.4993452010632933,-1.2554764921433663,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,RCB,0,0,0,0,0,0.422680412371134,0.5051546391752577
420,420,420,482,2014,Ahmedabad,Ahmedabad,RR,1,KKR,0.13745823982966948,-0.3130405899023997,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,RR,10,0,1,0,2,0.5520833333333334,0.4680851063829787
421,421,421,483,2014,Delhi,DD,DD,1,CSK,0.7724495808458828,0.41258859837765227,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,CSK,0,0,0,0,1,0.4583333333333333,0.6213592233009708
422,422,422,484,2014,Mumbai,MI,MI,1,RCB,-0.42221604335024876,-0.23755268621637116,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,MI,19,0,1,0,1,0.5643564356435643,0.5102040816326531
423,423,423,485,2014,Delhi,DD,DD,1,KKR,0.7724495808458828,0.41258859837765227,-1.3264547928230843,-0.7763140802061252,0,DD,bat,normal,KKR,0,1,0,1,1,0.4536082474226804,0.4631578947368421
424,424,424,486,2014,Cuttack,Cuttack,KXIP,1,CSK,0.0011530144029645423,0.4419054637330293,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,KXIP,44,0,1,0,2,0.5157894736842106,0.625
425,425,425,487,2014,Ahmedabad,Ahmedabad,SRH,1,RR,-0.4993452010632933,-1.2554764921433663,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,SRH,32,0,1,0,2,0.4183673469387755,0.5567010309278351
426,426,426,488,2014,Bangalore,RCB,KXIP,1,RCB,0.0011530144029645423,0.4419054637330293,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,KXIP,32,0,1,0,0,0.5208333333333334,0.5050505050505051
427,427,427,489,2014,Delhi,DD,DD,1,SRH,0.7724495808458828,0.41258859837765227,-0.43385460436412504,-1.1203050965380388,0,SRH,field,normal,SRH,0,0,0,0,1,0.4489795918367347,0.42424242424242425
428,428,428,490,2014,Mumbai,MI,MI,1,CSK,-0.42221604335024876,-0.23755268621637116,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,CSK,0,0,0,0,1,0.5686274509803921,0.6190476190476191
429,429,429,491,2014,Cuttack,Cuttack,KXIP,1,KKR,0.0011530144029645423,0.4419054637330293,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KKR,0,0,0,0,2,0.5257731958762887,0.46875
430,430,430,492,2014,Bangalore,RCB,RCB,1,RR,0.0483348331404238,0.7213366204287833,0.1544909460302424,-0.2093578019483803,0,RCB,bat,normal,RR,0,1,0,1,1,0.5,0.5510204081632653
431,431,431,493,2014,Hyderabad,SRH,SRH,1,MI,-0.4993452010632933,-1.2554764921433663,-0.3625946301992514,-0.13639209523716664,0,SRH,bat,normal,MI,0,1,0,1,1,0.43,0.5631067961165048
432,432,432,494,2014,Ranchi,Ranchi,RR,1,CSK,0.13745823982966948,-0.3130405899023997,0.20308449095220493,1.1038471303057316,0,RR,bat,normal,CSK,0,1,0,1,2,0.5555555555555556,0.6226415094339622
433,433,433,495,2014,Bangalore,RCB,RCB,1,DD,0.0483348331404238,0.7213366204287833,0.7411622892346162,0.49202671063992837,0,DD,field,normal,RCB,16,0,1,0,1,0.4950495049504951,0.4444444444444444
434,434,434,496,2014,Hyderabad,SRH,SRH,1,KXIP,-0.4993452010632933,-1.2554764921433663,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KXIP,0,0,0,0,1,0.4257425742574257,0.5204081632653061
435,435,435,497,2014,Cuttack,Cuttack,MI,1,KKR,-0.42221604335024876,-0.23755268621637116,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KKR,0,0,0,0,2,0.5673076923076923,0.4742268041237113
436,436,436,498,2014,Ahmedabad,Ahmedabad,RR,1,DD,0.13745823982966948,-0.3130405899023997,0.7411622892346162,0.49202671063992837,0,DD,field,normal,RR,62,0,1,0,2,0.55,0.44
437,437,437,499,2014,Ranchi,Ranchi,CSK,1,RCB,0.1900540937300693,1.0455577423026272,0.07214943153076454,0.7904588636687016,0,CSK,bat,normal,RCB,0,1,0,1,2,0.6261682242990654,0.5
438,438,438,500,2014,Hyderabad,SRH,SRH,1,KKR,-0.4993452010632933,-1.2554764921433663,-1.3264547928230843,-0.7763140802061252,0,SRH,bat,normal,KKR,0,1,0,1,1,0.4215686274509804,0.4795918367346938
439,439,439,501,2014,Ahmedabad,Ahmedabad,MI,1,RR,-0.42221604335024876,-0.23755268621637116,0.1544909460302424,-0.2093578019483803,0,MI,bat,normal,MI,25,1,1,1,2,0.5619047619047619,0.5544554455445545
440,440,440,502,2014,Delhi,DD,DD,1,KXIP,0.7724495808458828,0.41258859837765227,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KXIP,0,0,0,0,1,0.4356435643564357,0.5252525252525253
441,441,441,503,2014,Hyderabad,SRH,RCB,1,SRH,0.0483348331404238,0.7213366204287833,-0.43385460436412504,-1.1203050965380388,0,RCB,bat,normal,SRH,0,1,0,1,0,0.5048543689320388,0.4174757281553398
442,442,442,504,2014,Kolkata,KKR,CSK,1,KKR,0.1900540937300693,1.0455577423026272,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KKR,0,0,0,0,0,0.6203703703703703,0.4848484848484849
443,443,443,505,2014,Chandigarh,KXIP,KXIP,1,MI,0.0011530144029645423,0.4419054637330293,-0.3625946301992514,-0.13639209523716664,0,MI,field,normal,MI,0,0,0,0,1,0.53,0.5660377358490566
444,444,444,506,2014,Kolkata,KKR,KKR,1,RCB,-1.465462597500416,-0.8995947789366905,0.07214943153076454,0.7904588636687016,0,RCB,field,normal,KKR,30,0,1,0,1,0.49,0.5
445,445,445,507,2014,Ranchi,Ranchi,CSK,1,SRH,0.1900540937300693,1.0455577423026272,-0.43385460436412504,-1.1203050965380388,0,SRH,field,normal,SRH,0,0,0,0,2,0.6146788990825688,0.4230769230769231
446,446,446,508,2014,Mumbai,MI,MI,1,DD,-0.42221604335024876,-0.23755268621637116,0.7411622892346162,0.49202671063992837,0,DD,field,normal,MI,15,0,1,0,1,0.5700934579439252,0.4313725490196079
447,447,447,509,2014,Chandigarh,KXIP,KXIP,1,RR,0.0011530144029645423,0.4419054637330293,0.1544909460302424,-0.2093578019483803,0,RR,field,normal,KXIP,16,0,1,0,1,0.5247524752475248,0.5490196078431373
448,448,448,510,2014,Bangalore,RCB,RCB,1,CSK,0.0483348331404238,0.7213366204287833,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,CSK,0,0,0,0,1,0.4952380952380953,0.6090909090909091
449,449,449,511,2014,Kolkata,KKR,SRH,1,KKR,-0.4993452010632933,-1.2554764921433663,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KKR,0,0,0,0,0,0.42857142857142855,0.4950495049504951
450,450,450,512,2014,Chandigarh,KXIP,DD,1,KXIP,0.7724495808458828,0.41258859837765227,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KXIP,0,0,0,0,0,0.4271844660194175,0.5294117647058824
451,451,451,513,2014,Mumbai,MI,RR,1,MI,0.13745823982966948,-0.3130405899023997,-0.3625946301992514,-0.13639209523716664,0,MI,field,normal,MI,0,0,0,0,0,0.5436893203883495,0.5740740740740741
452,452,452,514,2014,Kolkata,KKR,KKR,1,KXIP,-1.465462597500416,-0.8995947789366905,0.028557937937746004,0.5203640427787263,0,KXIP,field,normal,KKR,28,0,1,0,1,0.5,0.5339805825242718
453,453,453,515,2014,Mumbai,MI,MI,1,CSK,-0.42221604335024876,-0.23755268621637116,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,CSK,0,0,0,0,1,0.5779816513761468,0.6126126126126126
454,454,454,516,2014,Mumbai,MI,KXIP,1,CSK,0.0011530144029645423,0.4419054637330293,0.20308449095220493,1.1038471303057316,0,CSK,field,normal,KXIP,24,0,1,0,2,0.5288461538461539,0.6160714285714286
455,455,455,517,2014,Bangalore,RCB,KXIP,1,KKR,0.0011530144029645423,0.4419054637330293,-1.3264547928230843,-0.7763140802061252,0,KKR,field,normal,KKR,0,0,0,0,2,0.5333333333333333,0.5048543689320388
456,456,456,518,2015,Kolkata,KKR,MI,1,KKR,0.2683023931037921,-0.021395462627023673,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,KKR,0,0,0,0,0,0.5727272727272728,0.5096153846153846
457,457,457,519,2015,Chennai,CSK,CSK,1,DD,1.2265491043057044,0.33905036949500683,-0.7073522382442972,-0.4146158907802621,0,DD,field,normal,CSK,1,0,1,0,1,0.6106194690265486,0.4230769230769231
458,458,458,520,2015,Pune,RPS,RR,1,KXIP,-0.3874736148883971,-0.6083947425754851,2.430071200808498,2.5391302377899296,0,KXIP,field,normal,RR,26,0,1,0,2,0.5384615384615384,0.5283018867924528
459,459,459,521,2015,Chennai,CSK,CSK,1,SRH,1.2265491043057044,0.33905036949500683,0.42227156086174206,-0.2833177993407169,0,CSK,bat,normal,CSK,45,1,1,1,1,0.6140350877192983,0.4245283018867925
460,460,460,522,2015,Kolkata,KKR,KKR,1,RCB,0.9561200371011309,0.060722685515367275,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,RCB,0,0,0,0,1,0.5142857142857142,0.490566037735849
461,461,461,523,2015,Delhi,DD,DD,1,RR,-0.7953689140228546,-0.5253938108729591,-0.33049594498052504,-0.4948436006998964,0,RR,field,normal,RR,0,0,0,0,1,0.4190476190476191,0.5428571428571428
462,462,462,524,2015,Mumbai,MI,KXIP,1,MI,2.6004620567184853,2.530454111617169,0.2753784451084519,0.07254289712306887,0,MI,field,normal,KXIP,18,0,1,0,0,0.5233644859813084,0.5675675675675675
463,463,463,525,2015,Bangalore,RCB,RCB,1,SRH,-0.5554411185176203,-0.6522702687580365,0.42227156086174206,-0.2833177993407169,0,SRH,field,normal,SRH,0,0,0,0,1,0.4953271028037383,0.4205607476635514
464,464,464,526,2015,Ahmedabad,Ahmedabad,MI,1,RR,0.2683023931037921,-0.021395462627023673,-0.33049594498052504,-0.4948436006998964,0,MI,bat,normal,RR,0,1,0,1,2,0.5625,0.5471698113207547
465,465,465,527,2015,Kolkata,KKR,CSK,1,KKR,1.2265491043057044,0.33905036949500683,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,KKR,0,0,0,0,0,0.6173913043478261,0.5094339622641509
466,466,466,528,2015,Pune,RPS,KXIP,1,DD,2.6004620567184853,2.530454111617169,-0.7073522382442972,-0.4146158907802621,0,KXIP,bat,normal,DD,0,1,0,1,2,0.5277777777777778,0.4150943396226415
467,467,467,529,2015,Visakhapatnam,Visakhapatnam,SRH,1,RR,0.42729406303735806,-0.38955715379821126,-0.33049594498052504,-0.4948436006998964,0,RR,field,normal,RR,0,0,0,0,2,0.4259259259259259,0.5514018691588785
468,468,468,530,2015,Mumbai,MI,MI,1,CSK,0.2683023931037921,-0.021395462627023673,1.160706872236792,0.42094553632317067,0,MI,bat,normal,CSK,0,1,0,1,1,0.5575221238938053,0.6120689655172413
469,469,469,531,2015,Visakhapatnam,Visakhapatnam,DD,1,SRH,-0.7953689140228546,-0.5253938108729591,0.42227156086174206,-0.2833177993407169,0,DD,bat,normal,DD,4,1,1,1,2,0.4205607476635514,0.4220183486238532
470,470,470,532,2015,Pune,RPS,KXIP,1,KKR,2.6004620567184853,2.530454111617169,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,KKR,0,0,0,0,2,0.5229357798165137,0.514018691588785
471,471,471,533,2015,Ahmedabad,Ahmedabad,CSK,1,RR,1.2265491043057044,0.33905036949500683,-0.33049594498052504,-0.4948436006998964,0,CSK,bat,normal,RR,0,1,0,1,2,0.6153846153846154,0.5555555555555556
472,472,472,534,2015,Bangalore,RCB,MI,1,RCB,0.2683023931037921,-0.021395462627023673,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,MI,18,0,1,0,0,0.5526315789473685,0.4907407407407408
473,473,473,535,2015,Delhi,DD,DD,1,KKR,-0.7953689140228546,-0.5253938108729591,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,KKR,0,0,0,0,1,0.4259259259259259,0.5185185185185185
474,474,474,536,2015,Ahmedabad,Ahmedabad,RR,1,KXIP,-0.3874736148883971,-0.6083947425754851,2.430071200808498,2.5391302377899296,0,KXIP,field,tie,KXIP,0,0,0,0,2,0.5596330275229358,0.5181818181818182
475,475,475,537,2015,Visakhapatnam,Visakhapatnam,SRH,1,KKR,0.42729406303735806,-0.38955715379821126,0.9108562461723303,0.15191731899000793,0,KKR,field,normal,SRH,16,0,1,0,2,0.41818181818181815,0.5229357798165137
476,476,476,538,2015,Bangalore,RCB,CSK,1,RCB,1.2265491043057044,0.33905036949500683,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,CSK,27,0,1,0,0,0.6101694915254238,0.4862385321100918
477,477,477,539,2015,Delhi,DD,DD,1,MI,-0.7953689140228546,-0.5253938108729591,0.2753784451084519,0.07254289712306887,0,MI,field,normal,DD,37,0,1,0,1,0.4220183486238532,0.5565217391304348
478,478,478,540,2015,Ahmedabad,Ahmedabad,RR,1,RCB,-0.3874736148883971,-0.6083947425754851,-0.485681873675458,-0.5372531606282209,0,RCB,field,normal,RCB,0,0,0,0,2,0.5545454545454546,0.4818181818181818
