,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_Team_Strength,TEAM2_Cumulative_Team_Strength,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TEAM1_Team_Strength,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_Cumulative_Team_Strength,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
651,651,7915,2018,Delhi,DD,KXIP,1,DD,0,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,39.35115153785715,33.510624941369045,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,34.88619840904762,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,35.5564233356369,DD,244.2142857,268.8730159,272.3392857,275.0734127,field,normal,KXIP,4,0,1,0,0,0.4868421052631579,0.4161073825503356
652,652,7916,2018,Mumbai,MI,SRH,1,MI,0,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,39.24594431705357,37.96672668813096,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,28.111561299411765,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,28.554426831857143,MI,398.85714289999993,319.8769841,265.6601307,304.0252101000001,field,normal,SRH,31,0,1,0,0,0.4743589743589744,0.5740740740740741
653,653,7917,2018,Bengaluru,RCB,RCB,1,CSK,0,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,32.72363053925568,32.268406450545136,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,35.748075471607144,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,34.98536053644643,CSK,399.4615385,309.8255495,,,field,normal,CSK,0,0,0,0,1,0.477124183006536,0.6148148148148148
654,654,7918,2018,Hyderabad,SRH,SRH,1,KXIP,0,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,34.88619840904762,35.5564233356369,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,28.111561299411765,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,28.554426831857143,KXIP,398.85714289999993,319.8769841,244.2142857,268.8730159,field,normal,SRH,13,0,1,0,1,0.4777070063694268,0.4901960784313725
655,655,7919,2018,Delhi,DD,DD,1,KKR,0,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,39.35115153785715,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,33.510624941369045,KKR,272.3392857,275.0734127,256.15625,259.9321925,field,normal,DD,55,0,1,0,1,0.4133333333333333,0.5194805194805194
656,656,7920,2018,Pune,RPS,CSK,1,MI,0,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,39.24594431705357,37.96672668813096,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,32.72363053925568,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,32.268406450545136,MI,,,265.6601307,304.0252101000001,field,normal,MI,0,0,0,0,2,0.6176470588235294,0.5705521472392638
657,657,7921,2018,Jaipur,RR,SRH,1,RR,0,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,32.443613082,31.912968440500002,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,28.111561299411765,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,28.554426831857143,SRH,398.85714289999993,319.8769841,,,bat,normal,SRH,11,1,1,1,0,0.4810126582278481,0.5409836065573771
658,658,7922,2018,Bengaluru,RCB,RCB,1,KKR,0,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,35.748075471607144,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,34.98536053644643,KKR,399.4615385,309.8255495,256.15625,259.9321925,field,normal,KKR,0,0,0,0,1,0.47402597402597396,0.5161290322580645
659,659,7923,2018,Pune,RPS,CSK,1,DD,0,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,39.35115153785715,33.510624941369045,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,32.72363053925568,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,32.268406450545136,DD,,,272.3392857,275.0734127,field,normal,CSK,13,0,1,0,2,0.6131386861313869,0.4172185430463576
660,660,7924,2018,Bengaluru,RCB,RCB,1,MI,0,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,39.24594431705357,37.96672668813096,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,35.748075471607144,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,34.98536053644643,MI,399.4615385,309.8255495,265.6601307,304.0252101000001,field,normal,RCB,14,0,1,0,1,0.4709677419354839,0.573170731707317
661,661,7925,2018,Delhi,DD,DD,1,RR,0,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,32.443613082,31.912968440500002,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,39.35115153785715,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,33.510624941369045,RR,272.3392857,275.0734127,,,field,normal,DD,4,0,1,0,1,0.4144736842105263,0.5365853658536586
662,662,7926,2018,Kolkata,KKR,CSK,1,KKR,0,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,32.72363053925568,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,32.268406450545136,KKR,,,256.15625,259.9321925,field,normal,KKR,0,0,0,0,0,0.6159420289855072,0.5192307692307693
663,663,7927,2018,Indore,Indore,KXIP,1,MI,0,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,39.24594431705357,37.96672668813096,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,34.88619840904762,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,35.5564233356369,MI,244.2142857,268.8730159,265.6601307,304.0252101000001,field,normal,MI,0,0,0,0,2,0.48701298701298706,0.5696969696969697
664,664,7928,2018,Pune,RPS,RCB,1,CSK,0,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,32.72363053925568,32.268406450545136,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,35.748075471607144,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,34.98536053644643,CSK,399.4615385,309.8255495,,,field,normal,CSK,0,0,0,0,2,0.4743589743589744,0.6115107913669064
665,665,7929,2018,Hyderabad,SRH,DD,1,SRH,0,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,28.111561299411765,28.554426831857143,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,39.35115153785715,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,33.510624941369045,DD,272.3392857,275.0734127,398.85714289999993,319.8769841,bat,normal,SRH,0,1,0,1,0,0.4183006535947713,0.4842767295597484
666,666,7930,2018,Mumbai,MI,MI,1,KKR,0,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,39.24594431705357,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,37.96672668813096,KKR,265.6601307,304.0252101000001,256.15625,259.9321925,field,normal,MI,13,0,1,0,1,0.572289156626506,0.5222929936305732
667,667,7931,2018,Indore,Indore,RR,1,KXIP,0,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,34.88619840904762,35.5564233356369,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,32.443613082,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,31.912968440500002,KXIP,,,244.2142857,268.8730159,field,normal,KXIP,0,0,0,0,2,0.532258064516129,0.4838709677419355
668,668,7932,2018,Hyderabad,SRH,SRH,1,RCB,0,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,35.748075471607144,34.98536053644643,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,28.111561299411765,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,28.554426831857143,RCB,398.85714289999993,319.8769841,399.4615385,309.8255495,field,normal,SRH,5,0,1,0,1,0.4875,0.4713375796178344
669,669,7933,2018,Jaipur,RR,RR,1,KXIP,0,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,34.88619840904762,35.5564233356369,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,32.443613082,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,31.912968440500002,RR,,,244.2142857,268.8730159,bat,normal,RR,15,1,1,1,1,0.528,0.4871794871794872
670,670,7934,2018,Kolkata,KKR,MI,1,KKR,0,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,39.24594431705357,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,37.96672668813096,KKR,265.6601307,304.0252101000001,256.15625,259.9321925,field,normal,MI,102,0,1,0,0,0.5748502994011976,0.5189873417721519
671,671,7935,2018,Delhi,DD,DD,1,SRH,0,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,28.111561299411765,28.554426831857143,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,39.35115153785715,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,33.510624941369045,DD,272.3392857,275.0734127,398.85714289999993,319.8769841,bat,normal,SRH,0,1,0,1,1,0.4155844155844156,0.4906832298136646
672,672,7936,2018,Jaipur,RR,CSK,1,RR,0,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,32.443613082,31.912968440500002,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,32.72363053925568,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,32.268406450545136,CSK,,,,,bat,normal,RR,0,1,0,1,0,0.6142857142857143,0.5317460317460317
673,673,7937,2018,Indore,Indore,KKR,1,KXIP,0,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,34.88619840904762,35.5564233356369,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,31.33025724392857,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,28.828388998333335,KXIP,256.15625,259.9321925,244.2142857,268.8730159,field,normal,KKR,31,0,1,0,2,0.5157232704402516,0.4840764331210191
674,674,7938,2018,Delhi,DD,DD,1,RCB,0,7.956440572495333,21.969072164948454,174.79561711327378,8.47149263292761,32.411764705882355,274.5760259260655,0.06036092097075296,0.04356181934657271,33.33962264150944,30.032258064516128,34.25,1.4712739383846791,1.6362038664323375,1.6181102362204725,31.162790697674414,34.0,8.571428571428571,8.568659127625201,130.88372093023256,142.84615384615384,35.748075471607144,34.98536053644643,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,39.35115153785715,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,33.510624941369045,RCB,272.3392857,275.0734127,399.4615385,309.8255495,field,normal,RCB,0,0,0,0,1,0.4129032258064516,0.4683544303797468
675,675,7939,2018,Pune,RPS,SRH,1,CSK,0,8.285714285714285,36.483870967741936,302.2949308755761,8.134945894334816,24.20454545454545,196.902667669695,0.03785103785103785,0.056015276893698285,33.041666666666664,40.3,46.57142857142857,1.3140016570008286,1.3359116022099446,1.3668763102725368,21.25287356321839,18.75,7.981294964028777,7.321041214750543,95.86206896551724,92.2,32.72363053925568,32.268406450545136,7.672817955112219,24.653846153846153,189.16447343180508,7.6625062406390425,24.59615384615385,188.46818234187182,0.05187032418952618,28.111561299411765,0.05192211682476285,29.08888888888889,31.464285714285715,38.0,1.355072463768116,1.4395424836601307,1.4568690095846646,32.58139534883721,31.741935483870968,7.9677725118483425,7.809523809523809,147.2093023255814,146.32258064516128,28.554426831857143,CSK,398.85714289999993,319.8769841,,,field,normal,CSK,0,0,0,0,2,0.4938271604938271,0.6099290780141844
676,676,7940,2018,Mumbai,MI,MI,1,RR,0,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,32.443613082,31.912968440500002,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,39.24594431705357,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,37.96672668813096,RR,265.6601307,304.0252101000001,,,field,normal,RR,0,0,0,0,1,0.5773809523809523,0.5354330708661418
677,677,7941,2018,Indore,Indore,KXIP,1,RCB,0,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,35.748075471607144,34.98536053644643,7.068273092369478,18.144329896907216,128.2490787893843,8.238620689655173,26.197368421052627,215.83018148820327,0.06492637215528782,34.88619840904762,0.05241379310344828,26.8,25.675675675675677,27.16666666666667,1.3560257589696412,1.4136904761904765,1.481818181818182,20.98611111111111,23.52083333333333,7.702633814783348,8.404466501240693,98.08333333333331,100.75,35.5564233356369,RCB,244.2142857,268.8730159,399.4615385,309.8255495,field,normal,RCB,0,0,0,0,2,0.4810126582278481,0.4716981132075472
678,678,7942,2018,Kolkata,KKR,RR,1,KKR,0,7.89922480620155,25.79746835443038,203.780001962516,8.44055522027761,37.0,312.30054315027155,0.05103359173126615,0.038020519010259504,27.6875,28.4375,29.45833333333333,1.3887147335423198,1.455223880597015,1.4487704918032789,20.3953488372093,20.7948717948718,7.807121661721069,7.699367088607595,94.046511627907,97.23076923076924,31.33025724392857,28.828388998333335,8.254821741671536,26.75,220.81648158971362,8.237569060773481,27.30769230769231,224.9490012749681,0.05143191116306254,32.443613082,0.05027624309392265,30.58490566037736,30.190476190476193,35.94736842105263,1.5177902621722847,1.6111817026683608,1.7160804020100502,29.81081081081081,33.25,7.713286713286713,7.758333333333334,139.13513513513513,154.28571428571428,31.912968440500002,KKR,,,256.15625,259.9321925,field,normal,KKR,0,0,0,0,0,0.5390625,0.51875
679,679,7943,2018,Mumbai,MI,MI,1,KXIP,0,8.01834862385321,24.97142857142857,200.22961992136302,7.841733870967742,26.191919191919194,205.39005987292282,0.05351681957186544,0.04989919354838709,29.037735849056602,32.03448275862069,33.44444444444444,1.3741071428571427,1.4492979719188768,1.6182795698924732,27.785714285714285,24.897959183673468,8.189473684210528,7.991266375545853,122.14285714285714,112.16326530612244,34.88619840904762,35.5564233356369,8.12516129032258,25.289156626506024,205.47847648659152,8.45157152020526,30.5,257.7729313662604,0.0535483870967742,39.24594431705357,0.04618345093008338,26.592592592592588,28.21875,25.142857142857146,1.4203758654797232,1.4851973684210529,1.6761904761904762,24.56521739130435,22.825,8.248175182481752,8.044052863436121,107.21739130434784,102.15,37.96672668813096,KXIP,265.6601307,304.0252101000001,244.2142857,268.8730159,field,normal,MI,3,0,1,0,1,0.5739644970414202,0.4779874213836478
