,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TOSS_WINNER,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
60,60,120,2009,Cape Town,Cape Town,KXIP,1,DD,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,DD,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,233.5653872,233.5653872,305.1106061000001,305.1106061000001,field,normal,DD,0,0,0,0,2,0.6666666666666666,0.5
61,61,121,2009,Cape Town,Cape Town,KKR,1,SRH,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,KKR,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,224.5290543,224.5290543,251.8548469,251.8548469,bat,normal,SRH,0,1,0,1,2,0.4615384615384616,0.14285714285714285
62,62,122,2009,Port Elizabeth,Port Elizabeth,CSK,1,RCB,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,CSK,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,260.9975198,260.9975198,281.7181509,281.7181509,bat,normal,CSK,92,1,1,1,2,0.5294117647058824,0.3333333333333333
63,63,123,2009,Durban,Durban,KXIP,1,KKR,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,KKR,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,233.5653872,233.5653872,224.5290543,224.5290543,field,normal,KKR,11,0,0,0,2,0.625,0.42857142857142855
64,64,124,2009,Cape Town,Cape Town,SRH,1,RCB,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,SRH,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,251.8548469,251.8548469,281.7181509,281.7181509,bat,normal,SRH,24,1,1,1,2,0.2,0.3125
65,65,125,2009,Durban,Durban,DD,1,CSK,0,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,DD,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,305.1106061000001,305.1106061000001,260.9975198,260.9975198,bat,normal,DD,9,1,1,1,2,0.5333333333333333,0.5555555555555556
66,66,126,2009,Cape Town,Cape Town,RR,1,KKR,0,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,KKR,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,251.3936012,251.3936012,224.5290543,224.5290543,field,tie,RR,0,0,1,0,2,0.7647058823529411,0.4666666666666667
67,67,127,2009,Durban,Durban,RCB,1,KXIP,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,RCB,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,281.7181509,281.7181509,233.5653872,233.5653872,bat,normal,KXIP,0,1,0,1,2,0.29411764705882354,0.5882352941176471
68,68,128,2009,Durban,Durban,SRH,1,MI,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,SRH,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,251.8548469,251.8548469,336.7994228,336.7994228,bat,normal,SRH,12,1,1,1,2,0.25,0.5333333333333333
69,69,129,2009,Port Elizabeth,Port Elizabeth,RCB,1,DD,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,RCB,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,281.7181509,281.7181509,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.2777777777777778,0.5625
70,70,130,2009,Cape Town,Cape Town,KXIP,1,RR,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,KXIP,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,233.5653872,233.5653872,251.3936012,251.3936012,bat,normal,KXIP,27,1,1,1,2,0.6111111111111112,0.7777777777777778
71,71,131,2009,Durban,Durban,CSK,1,SRH,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,SRH,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,260.9975198,260.9975198,251.8548469,251.8548469,field,normal,SRH,0,0,0,0,2,0.5263157894736842,0.29411764705882354
72,72,132,2009,Port Elizabeth,Port Elizabeth,MI,1,KKR,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,MI,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,336.7994228,336.7994228,224.5290543,224.5290543,bat,normal,MI,92,1,1,1,2,0.5,0.4375
73,73,133,2009,Centurion,Centurion,DD,1,RR,0,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,DD,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,305.1106061000001,305.1106061000001,251.3936012,251.3936012,bat,normal,RR,0,1,0,1,2,0.5882352941176471,0.7368421052631579
74,74,134,2009,Durban,Durban,KKR,1,RCB,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,KKR,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,224.5290543,224.5290543,281.7181509,281.7181509,bat,normal,RCB,0,1,0,1,2,0.4117647058823529,0.2631578947368421
75,75,135,2009,Durban,Durban,KXIP,1,MI,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,KXIP,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,233.5653872,233.5653872,336.7994228,336.7994228,bat,normal,KXIP,3,1,1,1,2,0.631578947368421,0.5294117647058824
76,76,136,2009,Centurion,Centurion,SRH,1,DD,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,DD,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,251.8548469,251.8548469,305.1106061000001,305.1106061000001,field,normal,DD,0,0,0,0,2,0.3333333333333333,0.5555555555555556
77,77,137,2009,Centurion,Centurion,CSK,1,RR,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,RR,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,260.9975198,260.9975198,251.3936012,251.3936012,field,normal,CSK,38,0,1,0,2,0.5,0.75
78,78,138,2009,East London,East London,MI,1,KKR,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,MI,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,336.7994228,336.7994228,224.5290543,224.5290543,bat,normal,MI,9,1,1,1,2,0.5,0.3888888888888889
79,79,139,2009,Durban,Durban,RCB,1,KXIP,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,RCB,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,281.7181509,281.7181509,233.5653872,233.5653872,bat,normal,RCB,8,1,1,1,2,0.3,0.65
80,80,140,2009,Port Elizabeth,Port Elizabeth,SRH,1,RR,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,SRH,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,251.8548469,251.8548469,251.3936012,251.3936012,bat,normal,RR,0,1,0,1,2,0.3157894736842105,0.7142857142857143
81,81,141,2009,Johannesburg,Johannesburg,CSK,1,DD,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,DD,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,260.9975198,260.9975198,305.1106061000001,305.1106061000001,field,normal,CSK,18,0,1,0,2,0.5238095238095238,0.5789473684210527
82,82,142,2009,Port Elizabeth,Port Elizabeth,KKR,1,KXIP,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,KKR,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,224.5290543,224.5290543,233.5653872,233.5653872,bat,normal,KXIP,0,1,0,1,2,0.3684210526315789,0.6190476190476191
83,83,143,2009,Johannesburg,Johannesburg,MI,1,RCB,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,MI,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,336.7994228,336.7994228,281.7181509,281.7181509,bat,normal,RCB,0,1,0,1,2,0.5263157894736842,0.3333333333333333
84,84,144,2009,East London,East London,CSK,1,SRH,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,CSK,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,260.9975198,260.9975198,251.8548469,251.8548469,bat,normal,CSK,78,1,1,1,2,0.5454545454545454,0.3
85,85,145,2009,Durban,Durban,RR,1,KXIP,0,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,KXIP,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,251.3936012,251.3936012,233.5653872,233.5653872,field,normal,RR,78,0,1,0,2,0.7272727272727273,0.6363636363636364
86,86,146,2009,Durban,Durban,KKR,1,DD,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,29.04347826086957,1.3037037037037038,1.3063063063063065,1.1802120141342756,29.11111111111111,33.166666666666664,7.548619447779112,7.450858034321373,138.83333333333334,160.25,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,KKR,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,224.5290543,224.5290543,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.35,0.55
87,87,147,2009,Centurion,Centurion,SRH,1,MI,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,33.5625,37.911764705882355,35.0,1.3526448362720402,1.4227373068432672,1.4213197969543148,29.56410256410257,26.096774193548388,8.08177570093458,8.199324324324325,131.69230769230768,114.58064516129032,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,SRH,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,251.8548469,251.8548469,336.7994228,336.7994228,bat,normal,SRH,19,1,1,1,2,0.2857142857142857,0.5
88,88,148,2009,Centurion,Centurion,RCB,1,RR,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,25.98181818181818,27.875,31.40909090909091,1.2161702127659575,1.1899679829242262,1.197573656845754,38.24324324324324,32.92857142857143,8.047393364928912,7.737062937062937,171.0810810810811,153.21428571428572,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,RR,0.0525164113785558,32.5,33.8974358974359,38.08695652173913,1.3829787234042554,1.4048884165781084,1.447933884297521,26.464285714285715,26.58695652173913,7.932203389830509,7.890322580645162,120.10714285714286,121.30434782608695,281.7181509,281.7181509,251.3936012,251.3936012,field,normal,RR,0,0,0,0,2,0.3636363636363637,0.7391304347826086
89,89,149,2009,Centurion,Centurion,CSK,1,KXIP,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,36.645833333333336,35.333333333333336,39.76190476190476,1.3265460030165912,1.2938967136150237,1.3801652892561984,27.671875,25.066666666666666,7.959550561797752,8.0,125.15625,112.8,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,CSK,0.04888103651354535,31.81081081081081,31.66666666666667,28.13636363636364,1.4767879548306149,1.5522875816993464,1.6204188481675392,25.95454545454545,23.15686274509804,8.04225352112676,7.926174496644295,116.1818181818182,105.17647058823529,260.9975198,260.9975198,233.5653872,233.5653872,bat,normal,CSK,12,1,1,1,2,0.5652173913043478,0.6086956521739131
90,90,150,2009,East London,East London,MI,1,DD,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.7906976744186,35.65714285714286,40.66666666666666,1.338103756708408,1.3579978237214363,1.413907284768212,23.2,23.57142857142857,8.408053691275168,8.389830508474576,99.33333333333331,101.14285714285714,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,MI,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,21.466666666666665,22.48837209302325,7.901840490797546,7.991735537190082,97.8,101.30232558139537,336.7994228,336.7994228,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.4761904761904762,0.5714285714285714
