,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
714,714,11316,2019,Jaipur,RR,RR,1,CSK,0,CSK,307.76,261.4831481,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,1,0.0993006993006993,0.13426573426573427
715,715,11317,2019,Kolkata,KKR,KKR,1,DD,0,DD,268.73660710000007,246.5041667,317.25,278.9384921,field,normal,DD,0,0,0,0,1,0.12569832402234637,0.09776536312849161
716,716,11318,2019,Mumbai,MI,MI,1,RR,0,RR,334.6607143,296.8314626,307.76,261.4831481,field,normal,RR,0,0,0,0,1,0.14225941422594143,0.100418410041841
717,717,11319,2019,Mohali,KXIP,KXIP,1,RCB,0,RCB,313.6047619,310.1144841,337.4404762000001,299.8255952,field,normal,RCB,0,0,0,0,1,0.11142061281337047,0.10863509749303621
718,718,11320,2019,Kolkata,KKR,KKR,1,CSK,0,CSK,268.73660710000007,246.5041667,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,1,0.12517385257301808,0.1349095966620306
719,719,11321,2019,Hyderabad,SRH,DD,1,SRH,0,SRH,317.25,278.9384921,276.73529410000003,229.8008403,field,normal,DD,39,0,1,0,0,0.09861111111111111,0.11666666666666667
720,720,11322,2019,Mumbai,MI,RCB,1,MI,0,MI,337.4404762000001,299.8255952,334.6607143,296.8314626,field,normal,MI,0,0,0,0,0,0.10818307905686546,0.14285714285714285
721,721,11323,2019,Mohali,KXIP,KXIP,1,RR,0,RR,313.6047619,310.1144841,307.76,261.4831481,field,normal,KXIP,12,0,1,0,1,0.11218836565096953,0.0997229916897507
722,722,11324,2019,Hyderabad,SRH,CSK,1,SRH,0,CSK,275.3011364,322.2376736,276.73529410000003,229.8008403,bat,normal,SRH,0,1,0,1,0,0.13416320885200553,0.11756569847856155
723,723,11325,2019,Delhi,DD,MI,1,DD,0,MI,334.6607143,296.8314626,317.25,278.9384921,bat,normal,MI,40,1,1,1,0,0.143646408839779,0.09806629834254144
724,724,11326,2019,Kolkata,KKR,RCB,1,KKR,0,KKR,337.4404762000001,299.8255952,268.73660710000007,246.5041667,field,normal,RCB,10,0,1,0,0,0.10896551724137932,0.12413793103448276
725,725,11327,2019,Jaipur,RR,MI,1,RR,0,RR,334.6607143,296.8314626,307.76,261.4831481,field,normal,RR,0,0,0,0,0,0.14325068870523416,0.10055096418732783
726,726,11328,2019,Delhi,DD,KXIP,1,DD,0,DD,313.6047619,310.1144841,317.25,278.9384921,field,normal,DD,0,0,0,0,0,0.11141678129298486,0.09903713892709766
727,727,11329,2019,Hyderabad,SRH,KKR,1,SRH,0,SRH,268.73660710000007,246.5041667,276.73529410000003,229.8008403,field,normal,SRH,0,0,0,0,0,0.12362637362637363,0.11813186813186813
728,728,11330,2019,Bengaluru,RCB,RCB,1,CSK,0,CSK,337.4404762000001,299.8255952,275.3011364,322.2376736,field,normal,RCB,1,0,1,0,1,0.10973936899862825,0.13305898491083676
729,729,11331,2019,Jaipur,RR,RR,1,DD,0,DD,307.76,261.4831481,317.25,278.9384921,field,normal,DD,0,0,0,0,1,0.1,0.1
730,730,11332,2019,Chennai,CSK,SRH,1,CSK,0,CSK,276.73529410000003,229.8008403,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,0,0.11764705882352941,0.13406292749658003
731,731,11333,2019,Bengaluru,RCB,RCB,1,KXIP,0,KXIP,337.4404762000001,299.8255952,313.6047619,310.1144841,field,normal,RCB,17,0,1,0,1,0.11065573770491803,0.11065573770491803
732,732,11334,2019,Kolkata,KKR,KKR,1,RR,0,RR,268.73660710000007,246.5041667,307.76,261.4831481,field,normal,RR,0,0,0,0,1,0.12278308321964529,0.1009549795361528
733,733,11335,2019,Chennai,CSK,MI,1,CSK,0,CSK,334.6607143,296.8314626,275.3011364,322.2376736,field,normal,MI,46,0,1,0,0,0.14305177111716622,0.1335149863760218
734,734,11336,2019,Jaipur,RR,SRH,1,RR,0,RR,276.73529410000003,229.8008403,307.76,261.4831481,field,normal,RR,0,0,0,0,0,0.11700680272108843,0.10204081632653061
735,735,11337,2019,Delhi,DD,DD,1,RCB,0,DD,317.25,278.9384921,337.4404762000001,299.8255952,bat,normal,DD,16,1,1,1,1,0.10054347826086957,0.11005434782608696
736,736,11338,2019,Kolkata,KKR,KKR,1,MI,0,MI,268.73660710000007,246.5041667,334.6607143,296.8314626,field,normal,KKR,34,0,1,0,1,0.12347354138398914,0.14246947082767977
737,737,11339,2019,Hyderabad,SRH,SRH,1,KXIP,0,KXIP,276.73529410000003,229.8008403,313.6047619,310.1144841,field,normal,SRH,45,0,1,0,1,0.11788617886178862,0.10975609756097561
738,738,11341,2019,Chennai,CSK,CSK,1,DD,0,DD,275.3011364,322.2376736,317.25,278.9384921,field,normal,CSK,80,0,1,0,1,0.13396481732070364,0.10013531799729364
739,739,11342,2019,Mumbai,MI,MI,1,SRH,0,MI,334.6607143,296.8314626,276.73529410000003,229.8008403,bat,tie,MI,0,1,1,1,1,0.14324324324324325,0.11756756756756757
740,740,11343,2019,Mohali,KXIP,KXIP,1,KKR,0,KKR,313.6047619,310.1144841,268.73660710000007,246.5041667,field,normal,KKR,0,0,0,0,1,0.10931174089068826,0.1241565452091768
741,741,11345,2019,Bengaluru,RCB,SRH,1,RCB,0,RCB,276.73529410000003,229.8008403,337.4404762000001,299.8255952,field,normal,RCB,0,0,0,0,0,0.11725067385444744,0.1105121293800539
742,742,11346,2019,Mohali,KXIP,CSK,1,KXIP,0,KXIP,275.3011364,322.2376736,313.6047619,310.1144841,field,normal,KXIP,0,0,0,0,0,0.13324360699865412,0.11036339165545088
743,743,11347,2019,Mumbai,MI,KKR,1,MI,0,MI,268.73660710000007,246.5041667,334.6607143,296.8314626,field,normal,MI,0,0,0,0,0,0.12365591397849462,0.14381720430107528
744,744,11412,2019,Chennai,CSK,CSK,1,MI,0,CSK,275.3011364,322.2376736,334.6607143,296.8314626,bat,normal,MI,0,1,0,1,1,0.13288590604026845,0.14496644295302014
745,745,11413,2019,Visakhapatnam,Visakhapatnam,SRH,1,DD,0,DD,276.73529410000003,229.8008403,317.25,278.9384921,field,normal,DD,0,0,0,0,2,0.11662198391420911,0.10053619302949061
746,746,11414,2019,Visakhapatnam,Visakhapatnam,DD,1,CSK,0,CSK,317.25,278.9384921,275.3011364,322.2376736,field,normal,CSK,0,0,0,0,2,0.10040160642570281,0.13386880856760375
