,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_WINNER,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
426,426,488,2014,Bangalore,RCB,KXIP,1,RCB,0,410.0,325.0255102,249.259375,261.43928569999997,RCB,field,normal,KXIP,32,0,1,0,0,0.5208333333333334,0.5050505050505051
427,427,489,2014,Delhi,DD,DD,1,SRH,0,247.3797619,273.0392857,300.11071430000004,269.29744900000003,SRH,field,normal,SRH,0,0,0,0,1,0.4489795918367347,0.42424242424242425
428,428,490,2014,Mumbai,MI,MI,1,CSK,0,309.625,337.4324405,327.11764710000006,303.7829132,CSK,field,normal,CSK,0,0,0,0,1,0.5686274509803921,0.6190476190476191
429,429,491,2014,Cuttack,Cuttack,KXIP,1,KKR,0,410.0,325.0255102,388.7692308,371.89010989999997,KKR,field,normal,KKR,0,0,0,0,2,0.5257731958762887,0.46875
430,430,492,2014,Bangalore,RCB,RCB,1,RR,0,249.259375,261.43928569999997,310.36904760000004,265.5003401,RCB,bat,normal,RR,0,1,0,1,1,0.5,0.5510204081632653
431,431,493,2014,Hyderabad,SRH,SRH,1,MI,0,300.11071430000004,269.29744900000003,309.625,337.4324405,SRH,bat,normal,MI,0,1,0,1,1,0.43,0.5631067961165048
432,432,494,2014,Ranchi,Ranchi,RR,1,CSK,0,310.36904760000004,265.5003401,327.11764710000006,303.7829132,RR,bat,normal,CSK,0,1,0,1,2,0.5555555555555556,0.6226415094339622
433,433,495,2014,Bangalore,RCB,RCB,1,DD,0,249.259375,261.43928569999997,247.3797619,273.0392857,DD,field,normal,RCB,16,0,1,0,1,0.4950495049504951,0.4444444444444444
434,434,496,2014,Hyderabad,SRH,SRH,1,KXIP,0,300.11071430000004,269.29744900000003,410.0,325.0255102,KXIP,field,normal,KXIP,0,0,0,0,1,0.4257425742574257,0.5204081632653061
435,435,497,2014,Cuttack,Cuttack,MI,1,KKR,0,309.625,337.4324405,388.7692308,371.89010989999997,KKR,field,normal,KKR,0,0,0,0,2,0.5673076923076923,0.4742268041237113
436,436,498,2014,Ahmedabad,Ahmedabad,RR,1,DD,0,310.36904760000004,265.5003401,247.3797619,273.0392857,DD,field,normal,RR,62,0,1,0,2,0.55,0.44
437,437,499,2014,Ranchi,Ranchi,CSK,1,RCB,0,327.11764710000006,303.7829132,249.259375,261.43928569999997,CSK,bat,normal,RCB,0,1,0,1,2,0.6261682242990654,0.5
438,438,500,2014,Hyderabad,SRH,SRH,1,KKR,0,300.11071430000004,269.29744900000003,388.7692308,371.89010989999997,SRH,bat,normal,KKR,0,1,0,1,1,0.4215686274509804,0.4795918367346938
439,439,501,2014,Ahmedabad,Ahmedabad,MI,1,RR,0,309.625,337.4324405,310.36904760000004,265.5003401,MI,bat,normal,MI,25,1,1,1,2,0.5619047619047619,0.5544554455445545
440,440,502,2014,Delhi,DD,DD,1,KXIP,0,247.3797619,273.0392857,410.0,325.0255102,KXIP,field,normal,KXIP,0,0,0,0,1,0.4356435643564357,0.5252525252525253
441,441,503,2014,Hyderabad,SRH,RCB,1,SRH,0,249.259375,261.43928569999997,300.11071430000004,269.29744900000003,RCB,bat,normal,SRH,0,1,0,1,0,0.5048543689320388,0.4174757281553398
442,442,504,2014,Kolkata,KKR,CSK,1,KKR,0,327.11764710000006,303.7829132,388.7692308,371.89010989999997,KKR,field,normal,KKR,0,0,0,0,0,0.6203703703703703,0.4848484848484849
443,443,505,2014,Chandigarh,KXIP,KXIP,1,MI,0,410.0,325.0255102,309.625,337.4324405,MI,field,normal,MI,0,0,0,0,1,0.53,0.5660377358490566
444,444,506,2014,Kolkata,KKR,KKR,1,RCB,0,388.7692308,371.89010989999997,249.259375,261.43928569999997,RCB,field,normal,KKR,30,0,1,0,1,0.49,0.5
445,445,507,2014,Ranchi,Ranchi,CSK,1,SRH,0,327.11764710000006,303.7829132,300.11071430000004,269.29744900000003,SRH,field,normal,SRH,0,0,0,0,2,0.6146788990825688,0.4230769230769231
446,446,508,2014,Mumbai,MI,MI,1,DD,0,309.625,337.4324405,247.3797619,273.0392857,DD,field,normal,MI,15,0,1,0,1,0.5700934579439252,0.4313725490196079
447,447,509,2014,Chandigarh,KXIP,KXIP,1,RR,0,410.0,325.0255102,310.36904760000004,265.5003401,RR,field,normal,KXIP,16,0,1,0,1,0.5247524752475248,0.5490196078431373
448,448,510,2014,Bangalore,RCB,RCB,1,CSK,0,249.259375,261.43928569999997,327.11764710000006,303.7829132,CSK,field,normal,CSK,0,0,0,0,1,0.4952380952380953,0.6090909090909091
449,449,511,2014,Kolkata,KKR,SRH,1,KKR,0,300.11071430000004,269.29744900000003,388.7692308,371.89010989999997,KKR,field,normal,KKR,0,0,0,0,0,0.42857142857142855,0.4950495049504951
450,450,512,2014,Chandigarh,KXIP,DD,1,KXIP,0,247.3797619,273.0392857,410.0,325.0255102,KXIP,field,normal,KXIP,0,0,0,0,0,0.4271844660194175,0.5294117647058824
451,451,513,2014,Mumbai,MI,RR,1,MI,0,310.36904760000004,265.5003401,309.625,337.4324405,MI,field,normal,MI,0,0,0,0,0,0.5436893203883495,0.5740740740740741
452,452,514,2014,Kolkata,KKR,KKR,1,KXIP,0,388.7692308,371.89010989999997,410.0,325.0255102,KXIP,field,normal,KKR,28,0,1,0,1,0.5,0.5339805825242718
453,453,515,2014,Mumbai,MI,MI,1,CSK,0,309.625,337.4324405,327.11764710000006,303.7829132,CSK,field,normal,CSK,0,0,0,0,1,0.5779816513761468,0.6126126126126126
454,454,516,2014,Mumbai,MI,KXIP,1,CSK,0,410.0,325.0255102,327.11764710000006,303.7829132,CSK,field,normal,KXIP,24,0,1,0,2,0.5288461538461539,0.6160714285714286
455,455,517,2014,Bangalore,RCB,KXIP,1,KKR,0,410.0,325.0255102,388.7692308,371.89010989999997,KKR,field,normal,KKR,0,0,0,0,2,0.5333333333333333,0.5048543689320388
456,456,518,2015,Kolkata,KKR,MI,1,KKR,0,418.3392857,394.19940479999997,287.1166667,281.92857139999995,KKR,field,normal,KKR,0,0,0,0,0,0.5727272727272728,0.5096153846153846
457,457,519,2015,Chennai,CSK,CSK,1,DD,0,,,338.85714289999993,303.525,DD,field,normal,CSK,1,0,1,0,1,0.6106194690265486,0.4230769230769231
458,458,520,2015,Pune,RPS,RR,1,KXIP,0,,,299.4642857,312.2185374,KXIP,field,normal,RR,26,0,1,0,2,0.5384615384615384,0.5283018867924528
459,459,521,2015,Chennai,CSK,CSK,1,SRH,0,,,276.52941180000005,222.2478992,CSK,bat,normal,CSK,45,1,1,1,1,0.6140350877192983,0.4245283018867925
460,460,522,2015,Kolkata,KKR,KKR,1,RCB,0,287.1166667,281.92857139999995,329.1875,274.86495539999993,RCB,field,normal,RCB,0,0,0,0,1,0.5142857142857142,0.490566037735849
461,461,523,2015,Delhi,DD,DD,1,RR,0,338.85714289999993,303.525,,,RR,field,normal,RR,0,0,0,0,1,0.4190476190476191,0.5428571428571428
462,462,524,2015,Mumbai,MI,KXIP,1,MI,0,299.4642857,312.2185374,418.3392857,394.19940479999997,MI,field,normal,KXIP,18,0,1,0,0,0.5233644859813084,0.5675675675675675
463,463,525,2015,Bangalore,RCB,RCB,1,SRH,0,329.1875,274.86495539999993,276.52941180000005,222.2478992,SRH,field,normal,SRH,0,0,0,0,1,0.4953271028037383,0.4205607476635514
464,464,526,2015,Ahmedabad,Ahmedabad,MI,1,RR,0,418.3392857,394.19940479999997,,,MI,bat,normal,RR,0,1,0,1,2,0.5625,0.5471698113207547
465,465,527,2015,Kolkata,KKR,CSK,1,KKR,0,,,287.1166667,281.92857139999995,KKR,field,normal,KKR,0,0,0,0,0,0.6173913043478261,0.5094339622641509
466,466,528,2015,Pune,RPS,KXIP,1,DD,0,299.4642857,312.2185374,338.85714289999993,303.525,KXIP,bat,normal,DD,0,1,0,1,2,0.5277777777777778,0.4150943396226415
467,467,529,2015,Visakhapatnam,Visakhapatnam,SRH,1,RR,0,276.52941180000005,222.2478992,,,RR,field,normal,RR,0,0,0,0,2,0.4259259259259259,0.5514018691588785
468,468,530,2015,Mumbai,MI,MI,1,CSK,0,418.3392857,394.19940479999997,,,MI,bat,normal,CSK,0,1,0,1,1,0.5575221238938053,0.6120689655172413
469,469,531,2015,Visakhapatnam,Visakhapatnam,DD,1,SRH,0,338.85714289999993,303.525,276.52941180000005,222.2478992,DD,bat,normal,DD,4,1,1,1,2,0.4205607476635514,0.4220183486238532
470,470,532,2015,Pune,RPS,KXIP,1,KKR,0,299.4642857,312.2185374,287.1166667,281.92857139999995,KKR,field,normal,KKR,0,0,0,0,2,0.5229357798165137,0.514018691588785
471,471,533,2015,Ahmedabad,Ahmedabad,CSK,1,RR,0,,,,,CSK,bat,normal,RR,0,1,0,1,2,0.6153846153846154,0.5555555555555556
472,472,534,2015,Bangalore,RCB,MI,1,RCB,0,418.3392857,394.19940479999997,329.1875,274.86495539999993,RCB,field,normal,MI,18,0,1,0,0,0.5526315789473685,0.4907407407407408
473,473,535,2015,Delhi,DD,DD,1,KKR,0,338.85714289999993,303.525,287.1166667,281.92857139999995,KKR,field,normal,KKR,0,0,0,0,1,0.4259259259259259,0.5185185185185185
474,474,536,2015,Ahmedabad,Ahmedabad,RR,1,KXIP,0,,,299.4642857,312.2185374,KXIP,field,tie,KXIP,0,0,0,0,2,0.5596330275229358,0.5181818181818182
475,475,537,2015,Visakhapatnam,Visakhapatnam,SRH,1,KKR,0,276.52941180000005,222.2478992,287.1166667,281.92857139999995,KKR,field,normal,SRH,16,0,1,0,2,0.41818181818181815,0.5229357798165137
476,476,538,2015,Bangalore,RCB,CSK,1,RCB,0,,,329.1875,274.86495539999993,RCB,field,normal,CSK,27,0,1,0,0,0.6101694915254238,0.4862385321100918
477,477,539,2015,Delhi,DD,DD,1,MI,0,338.85714289999993,303.525,418.3392857,394.19940479999997,MI,field,normal,DD,37,0,1,0,1,0.4220183486238532,0.5565217391304348
478,478,540,2015,Ahmedabad,Ahmedabad,RR,1,RCB,0,,,329.1875,274.86495539999993,RCB,field,normal,RCB,0,0,0,0,2,0.5545454545454546,0.4818181818181818
479,479,541,2015,Mumbai,MI,MI,1,SRH,0,418.3392857,394.19940479999997,276.52941180000005,222.2478992,MI,bat,normal,MI,20,1,1,1,1,0.5517241379310345,0.4234234234234234
480,480,542,2015,Chennai,CSK,CSK,1,KXIP,0,,,299.4642857,312.2185374,CSK,bat,normal,CSK,97,1,1,1,1,0.6134453781512605,0.5225225225225225
481,481,543,2015,Delhi,DD,DD,1,RCB,0,338.85714289999993,303.525,329.1875,274.86495539999993,RCB,field,normal,RCB,0,0,0,0,1,0.4272727272727273,0.4864864864864865
482,482,544,2015,Chandigarh,KXIP,SRH,1,KXIP,0,276.52941180000005,222.2478992,299.4642857,312.2185374,KXIP,field,normal,SRH,20,0,1,0,0,0.4196428571428572,0.5178571428571429
483,483,545,2015,Kolkata,KKR,KKR,1,DD,0,287.1166667,281.92857139999995,338.85714289999993,303.525,KKR,bat,normal,KKR,13,1,1,1,1,0.5181818181818182,0.4234234234234234
484,484,547,2015,Chennai,CSK,CSK,1,KKR,0,,,287.1166667,281.92857139999995,KKR,field,normal,CSK,2,0,1,0,1,0.6166666666666667,0.5225225225225225
485,485,549,2015,Mumbai,MI,MI,1,RR,0,418.3392857,394.19940479999997,,,RR,field,normal,MI,8,0,1,0,1,0.5555555555555556,0.5495495495495496
486,486,550,2015,Bangalore,RCB,KKR,1,RCB,0,287.1166667,281.92857139999995,329.1875,274.86495539999993,RCB,field,normal,RCB,0,0,0,0,0,0.5178571428571429,0.4910714285714286
487,487,551,2015,Hyderabad,SRH,SRH,1,CSK,0,276.52941180000005,222.2478992,,,CSK,field,normal,SRH,22,0,1,0,1,0.4247787610619469,0.6198347107438017
488,488,552,2015,Chandigarh,KXIP,MI,1,KXIP,0,418.3392857,394.19940479999997,299.4642857,312.2185374,MI,bat,normal,MI,23,1,1,1,0,0.559322033898305,0.5132743362831859
489,489,553,2015,Mumbai,MI,RR,1,DD,0,,,338.85714289999993,303.525,DD,field,normal,RR,14,0,1,0,2,0.5446428571428571,0.4196428571428572
490,490,554,2015,Chennai,CSK,CSK,1,RCB,0,,,329.1875,274.86495539999993,CSK,bat,normal,CSK,24,1,1,1,1,0.6147540983606558,0.4955752212389381
491,491,555,2015,Kolkata,KKR,KKR,1,SRH,0,287.1166667,281.92857139999995,276.52941180000005,222.2478992,SRH,field,normal,KKR,35,0,1,0,1,0.5132743362831859,0.4298245614035088
492,492,556,2015,Mumbai,MI,DD,1,MI,0,338.85714289999993,303.525,418.3392857,394.19940479999997,DD,bat,normal,MI,0,1,0,1,0,0.415929203539823,0.5630252100840336
493,493,557,2015,Bangalore,RCB,RCB,1,KXIP,0,329.1875,274.86495539999993,299.4642857,312.2185374,KXIP,field,normal,RCB,138,0,1,0,1,0.4912280701754386,0.5087719298245614
494,494,558,2015,Mumbai,MI,SRH,1,RR,0,276.52941180000005,222.2478992,,,RR,field,normal,SRH,7,0,1,0,2,0.4260869565217391,0.5486725663716814
495,495,559,2015,Chennai,CSK,CSK,1,MI,0,,,418.3392857,394.19940479999997,CSK,bat,normal,MI,0,1,0,1,1,0.6178861788617886,0.5666666666666667
496,496,560,2015,Kolkata,KKR,KXIP,1,KKR,0,299.4642857,312.2185374,287.1166667,281.92857139999995,KXIP,bat,normal,KKR,0,1,0,1,0,0.5043478260869565,0.5175438596491229
497,497,561,2015,Raipur,Raipur,SRH,1,DD,0,276.52941180000005,222.2478992,338.85714289999993,303.525,SRH,bat,normal,SRH,6,1,1,1,2,0.4310344827586207,0.412280701754386
498,498,562,2015,Mumbai,MI,RCB,1,MI,0,329.1875,274.86495539999993,418.3392857,394.19940479999997,RCB,bat,normal,RCB,39,1,1,1,0,0.4956521739130435,0.5702479338842975
499,499,563,2015,Chennai,CSK,CSK,1,RR,0,,,,,CSK,bat,normal,CSK,12,1,1,1,1,0.6129032258064516,0.543859649122807
500,500,564,2015,Hyderabad,SRH,SRH,1,KXIP,0,276.52941180000005,222.2478992,299.4642857,312.2185374,SRH,bat,normal,SRH,5,1,1,1,1,0.4358974358974359,0.5
501,501,565,2015,Raipur,Raipur,CSK,1,DD,0,,,338.85714289999993,303.525,CSK,bat,normal,DD,0,1,0,1,2,0.616,0.40869565217391307
502,502,566,2015,Chandigarh,KXIP,KXIP,1,RCB,0,299.4642857,312.2185374,329.1875,274.86495539999993,RCB,field,normal,KXIP,22,0,1,0,1,0.4957264957264957,0.5
503,503,567,2015,Mumbai,MI,MI,1,KKR,0,418.3392857,394.19940479999997,287.1166667,281.92857139999995,KKR,field,normal,MI,5,0,1,0,1,0.5655737704918032,0.5217391304347826
504,504,568,2015,Hyderabad,SRH,SRH,1,RCB,0,276.52941180000005,222.2478992,329.1875,274.86495539999993,SRH,bat,normal,RCB,0,1,0,1,1,0.4406779661016949,0.4957264957264957
505,505,569,2015,Chandigarh,KXIP,KXIP,1,CSK,0,299.4642857,312.2185374,,,KXIP,bat,normal,CSK,0,1,0,1,1,0.5,0.6111111111111112
506,506,570,2015,Mumbai,MI,RR,1,KKR,0,,,287.1166667,281.92857139999995,RR,bat,normal,RR,9,1,1,1,2,0.5391304347826087,0.5172413793103449
507,507,572,2015,Hyderabad,SRH,SRH,1,MI,0,276.52941180000005,222.2478992,418.3392857,394.19940479999997,SRH,bat,normal,MI,0,1,0,1,1,0.4369747899159664,0.5691056910569106
508,508,573,2015,Mumbai,MI,MI,1,CSK,0,418.3392857,394.19940479999997,,,MI,bat,normal,MI,25,1,1,1,1,0.5725806451612904,0.6141732283464567
509,509,575,2015,Ranchi,Ranchi,RCB,1,CSK,0,329.1875,274.86495539999993,,,CSK,field,normal,CSK,0,0,0,0,2,0.5,0.609375
510,510,576,2015,Kolkata,KKR,MI,1,CSK,0,418.3392857,394.19940479999997,,,CSK,field,normal,MI,41,0,1,0,2,0.5760000000000001,0.6124031007751938
511,511,577,2016,Mumbai,MI,MI,1,RPS,0,265.6601307,304.02521010000004,249.546875,249.2779514,MI,bat,normal,RPS,0,1,0,1,1,0.5793650793650794,0.26666666666666666
512,512,578,2016,Kolkata,KKR,DD,1,KKR,0,272.3392857,275.0734127,256.15625,259.9321925,KKR,field,normal,KKR,0,0,0,0,0,0.4137931034482759,0.5128205128205128
513,513,579,2016,Chandigarh,KXIP,KXIP,1,GL,0,244.21428569999998,268.8730159,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,1,0.4957983193277311,0.0
514,514,580,2016,Bangalore,RCB,RCB,1,SRH,0,399.46153849999996,309.8255495,398.85714289999993,319.8769841,SRH,field,normal,RCB,45,0,1,0,1,0.4957983193277311,0.43333333333333335
515,515,581,2016,Kolkata,KKR,KKR,1,MI,0,256.15625,259.9321925,265.6601307,304.02521010000004,MI,field,normal,MI,0,0,0,0,1,0.5169491525423728,0.5748031496062992
516,516,582,2016,Rajkot,GL,RPS,1,GL,0,249.546875,249.2779514,343.0034014,323.978458,RPS,bat,normal,GL,0,1,0,1,0,0.2826086956521739,1.0
517,517,583,2016,Delhi,DD,KXIP,1,DD,0,244.21428569999998,268.8730159,272.3392857,275.0734127,DD,field,normal,DD,0,0,0,0,0,0.4916666666666666,0.41025641025641024
518,518,584,2016,Hyderabad,SRH,SRH,1,KKR,0,398.85714289999993,319.8769841,256.15625,259.9321925,SRH,bat,normal,KKR,0,1,0,1,1,0.4297520661157025,0.5126050420168067
519,519,585,2016,Mumbai,MI,MI,1,GL,0,265.6601307,304.02521010000004,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,1,0.578125,1.0
520,520,586,2016,Chandigarh,KXIP,RPS,1,KXIP,0,249.546875,249.2779514,244.21428569999998,268.8730159,RPS,bat,normal,KXIP,0,1,0,1,0,0.2765957446808511,0.487603305785124
521,521,587,2016,Bangalore,RCB,RCB,1,DD,0,399.46153849999996,309.8255495,272.3392857,275.0734127,DD,field,normal,DD,0,0,0,0,1,0.5,0.4152542372881356
522,522,588,2016,Hyderabad,SRH,MI,1,SRH,0,265.6601307,304.02521010000004,398.85714289999993,319.8769841,SRH,field,normal,SRH,0,0,0,0,0,0.5736434108527132,0.4262295081967213
523,523,589,2016,Chandigarh,KXIP,KXIP,1,KKR,0,244.21428569999998,268.8730159,256.15625,259.9321925,KKR,field,normal,KKR,0,0,0,0,1,0.4918032786885246,0.5166666666666667
524,524,590,2016,Mumbai,MI,RCB,1,MI,0,399.46153849999996,309.8255495,265.6601307,304.02521010000004,MI,field,normal,MI,0,0,0,0,0,0.4958677685950413,0.5692307692307692
525,525,591,2016,Rajkot,GL,GL,1,SRH,0,343.0034014,323.978458,398.85714289999993,319.8769841,SRH,field,normal,SRH,0,0,0,0,1,1.0,0.43089430894308944
526,526,592,2016,Pune,RPS,RCB,1,RPS,0,399.46153849999996,309.8255495,249.546875,249.2779514,RPS,field,normal,RCB,13,0,1,0,0,0.4918032786885246,0.2708333333333333
527,527,593,2016,Delhi,DD,DD,1,MI,0,272.3392857,275.0734127,265.6601307,304.02521010000004,MI,field,normal,DD,10,0,1,0,1,0.4201680672268908,0.5725190839694656
528,528,594,2016,Hyderabad,SRH,KXIP,1,SRH,0,244.21428569999998,268.8730159,398.85714289999993,319.8769841,SRH,field,normal,SRH,0,0,0,0,0,0.4878048780487805,0.4354838709677419
529,529,595,2016,Rajkot,GL,RCB,1,GL,0,399.46153849999996,309.8255495,343.0034014,323.978458,RCB,bat,normal,GL,0,1,0,1,0,0.4959349593495935,0.75
530,530,596,2016,Pune,RPS,RPS,1,KKR,0,249.546875,249.2779514,256.15625,259.9321925,KKR,field,normal,KKR,0,0,0,0,1,0.2653061224489796,0.5206611570247934
531,531,597,2016,Chandigarh,KXIP,MI,1,KXIP,0,265.6601307,304.02521010000004,244.21428569999998,268.8730159,KXIP,field,normal,MI,25,0,1,0,0,0.5681818181818182,0.4838709677419355
532,532,598,2016,Hyderabad,SRH,SRH,1,RPS,0,398.85714289999993,319.8769841,249.546875,249.2779514,RPS,field,normal,RPS,34,0,0,0,1,0.44,0.26
533,533,599,2016,Delhi,DD,GL,1,DD,0,343.0034014,323.978458,272.3392857,275.0734127,DD,field,normal,GL,1,0,1,0,0,0.8,0.425
534,534,600,2016,Mumbai,MI,KKR,1,MI,0,256.15625,259.9321925,265.6601307,304.02521010000004,MI,field,normal,MI,0,0,0,0,0,0.5245901639344263,0.5714285714285714
535,535,601,2016,Pune,RPS,RPS,1,GL,0,249.546875,249.2779514,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,1,0.27450980392156865,0.8333333333333334
536,536,602,2016,Delhi,DD,DD,1,KKR,0,272.3392857,275.0734127,256.15625,259.9321925,KKR,field,normal,DD,27,0,1,0,1,0.4214876033057851,0.5203252032520326
537,537,603,2016,Hyderabad,SRH,SRH,1,RCB,0,398.85714289999993,319.8769841,399.46153849999996,309.8255495,RCB,field,normal,SRH,15,0,1,0,1,0.4365079365079365,0.4919354838709678
538,538,604,2016,Rajkot,GL,KXIP,1,GL,0,244.21428569999998,268.8730159,343.0034014,323.978458,GL,field,normal,KXIP,23,0,1,0,0,0.48,0.8571428571428571
539,539,605,2016,Pune,RPS,RPS,1,MI,0,249.546875,249.2779514,265.6601307,304.02521010000004,MI,field,normal,MI,0,0,0,0,1,0.2692307692307692,0.5746268656716418
540,540,606,2016,Bangalore,RCB,RCB,1,KKR,0,399.46153849999996,309.8255495,256.15625,259.9321925,KKR,field,normal,KKR,0,0,0,0,1,0.488,0.5161290322580645
541,541,607,2016,Rajkot,GL,GL,1,DD,0,343.0034014,323.978458,272.3392857,275.0734127,DD,field,normal,DD,0,0,0,0,1,0.75,0.4262295081967213
542,542,608,2016,Kolkata,KKR,KKR,1,KXIP,0,256.15625,259.9321925,244.21428569999998,268.8730159,KXIP,field,normal,KKR,7,0,1,0,1,0.52,0.4841269841269841
543,543,609,2016,Delhi,DD,DD,1,RPS,0,272.3392857,275.0734127,249.546875,249.2779514,RPS,field,normal,RPS,0,0,0,0,1,0.43089430894308944,0.2641509433962264
544,544,610,2016,Hyderabad,SRH,GL,1,SRH,0,343.0034014,323.978458,398.85714289999993,319.8769841,SRH,field,normal,SRH,0,0,0,0,0,0.6666666666666666,0.4409448818897638
545,545,611,2016,Bangalore,RCB,RPS,1,RCB,0,249.546875,249.2779514,399.46153849999996,309.8255495,RCB,field,normal,RCB,0,0,0,0,0,0.2777777777777778,0.4841269841269841
546,546,612,2016,Chandigarh,KXIP,KXIP,1,DD,0,244.21428569999998,268.8730159,272.3392857,275.0734127,DD,field,normal,KXIP,9,0,1,0,1,0.4803149606299213,0.4274193548387097
547,547,613,2016,Visakhapatnam,Visakhapatnam,SRH,1,MI,0,398.85714289999993,319.8769841,265.6601307,304.02521010000004,MI,field,normal,SRH,85,0,1,0,2,0.4453125,0.5777777777777777
548,548,614,2016,Kolkata,KKR,KKR,1,GL,0,256.15625,259.9321925,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,1,0.5238095238095238,0.6
549,549,615,2016,Chandigarh,KXIP,RCB,1,KXIP,0,399.46153849999996,309.8255495,244.21428569999998,268.8730159,KXIP,field,normal,RCB,1,0,1,0,0,0.4881889763779528,0.484375
550,550,616,2016,Visakhapatnam,Visakhapatnam,SRH,1,RPS,0,398.85714289999993,319.8769841,249.546875,249.2779514,SRH,bat,normal,SRH,4,1,1,1,2,0.4496124031007752,0.2727272727272727
551,551,617,2016,Bangalore,RCB,RCB,1,MI,0,399.46153849999996,309.8255495,265.6601307,304.02521010000004,MI,field,normal,MI,0,0,0,0,1,0.4921875,0.5735294117647058
552,552,618,2016,Hyderabad,SRH,SRH,1,DD,0,398.85714289999993,319.8769841,272.3392857,275.0734127,DD,field,normal,DD,0,0,0,0,1,0.4538461538461538,0.424
553,553,619,2016,Visakhapatnam,Visakhapatnam,MI,1,KXIP,0,265.6601307,304.02521010000004,244.21428569999998,268.8730159,MI,bat,normal,KXIP,0,1,0,1,2,0.5766423357664233,0.4806201550387597
554,554,620,2016,Bangalore,RCB,RCB,1,GL,0,399.46153849999996,309.8255495,343.0034014,323.978458,GL,field,normal,RCB,144,0,1,0,1,0.4883720930232558,0.6363636363636364
555,555,621,2016,Kolkata,KKR,RPS,1,KKR,0,249.546875,249.2779514,256.15625,259.9321925,RPS,bat,normal,KKR,0,1,0,1,0,0.26785714285714285,0.5196850393700787
556,556,622,2016,Chandigarh,KXIP,KXIP,1,SRH,0,244.21428569999998,268.8730159,398.85714289999993,319.8769841,KXIP,bat,normal,SRH,0,1,0,1,1,0.4846153846153846,0.450381679389313
557,557,623,2016,Visakhapatnam,Visakhapatnam,MI,1,DD,0,265.6601307,304.02521010000004,272.3392857,275.0734127,DD,field,normal,MI,80,0,1,0,2,0.572463768115942,0.42857142857142855
558,558,624,2016,Kolkata,KKR,KKR,1,RCB,0,256.15625,259.9321925,399.46153849999996,309.8255495,RCB,field,normal,RCB,0,0,0,0,1,0.5234375,0.4923076923076923
559,559,625,2016,Visakhapatnam,Visakhapatnam,DD,1,RPS,0,272.3392857,275.0734127,249.546875,249.2779514,RPS,field,normal,RPS,19,0,0,0,2,0.4251968503937008,0.2631578947368421
560,560,626,2016,Bangalore,RCB,RCB,1,KXIP,0,399.46153849999996,309.8255495,244.21428569999998,268.8730159,KXIP,field,normal,RCB,82,0,1,0,1,0.4961832061068702,0.4809160305343512
561,561,627,2016,Kanpur,Kanpur,KKR,1,GL,0,256.15625,259.9321925,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,2,0.5193798449612403,0.5833333333333334
562,562,628,2016,Raipur,Raipur,SRH,1,DD,0,398.85714289999993,319.8769841,272.3392857,275.0734127,DD,field,normal,DD,0,0,0,0,2,0.4545454545454545,0.421875
563,563,629,2016,Visakhapatnam,Visakhapatnam,KXIP,1,RPS,0,244.21428569999998,268.8730159,249.546875,249.2779514,KXIP,bat,normal,RPS,0,1,0,1,2,0.4772727272727273,0.27586206896551724
564,564,630,2016,Kanpur,Kanpur,MI,1,GL,0,265.6601307,304.02521010000004,343.0034014,323.978458,GL,field,normal,GL,0,0,0,0,2,0.5755395683453237,0.6153846153846154
565,565,631,2016,Kolkata,KKR,KKR,1,SRH,0,256.15625,259.9321925,398.85714289999993,319.8769841,SRH,field,normal,KKR,22,0,1,0,1,0.5153846153846153,0.4511278195488722
566,566,632,2016,Raipur,Raipur,DD,1,RCB,0,272.3392857,275.0734127,399.46153849999996,309.8255495,RCB,field,normal,RCB,0,0,0,0,2,0.4263565891472868,0.5
567,567,633,2016,Bangalore,RCB,GL,1,RCB,0,343.0034014,323.978458,399.46153849999996,309.8255495,RCB,field,normal,RCB,0,0,0,0,0,0.6428571428571429,0.5037593984962406
568,568,634,2016,Delhi,DD,SRH,1,KKR,0,398.85714289999993,319.8769841,256.15625,259.9321925,KKR,field,normal,SRH,22,0,1,0,2,0.4477611940298508,0.5190839694656488
569,569,635,2016,Delhi,DD,GL,1,SRH,0,343.0034014,323.978458,398.85714289999993,319.8769841,SRH,field,normal,SRH,0,0,0,0,2,0.6,0.4518518518518518
570,570,636,2016,Bangalore,RCB,SRH,1,RCB,0,398.85714289999993,319.8769841,399.46153849999996,309.8255495,SRH,bat,normal,SRH,8,1,1,1,0,0.4558823529411765,0.5074626865671642
571,571,1,2017,Hyderabad,SRH,SRH,1,RCB,0,276.73529410000003,229.8008403,337.44047620000003,299.8255952,RCB,field,normal,SRH,35,0,1,0,1,0.4598540145985402,0.5037037037037037
